node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.841007,158.993044,1.633763,0.0
1,7,99999.841027,158.9733,1.445413,0.0
1,16,99999.841007,158.993044,1.366735,0.0
2,4,99999.841033,158.966721,1.436234,0.0
2,7,99999.841027,158.9733,1.958966,0.0
2,12,99999.841027,158.9733,1.68097,0.0
2,13,99999.841027,158.9733,1.128197,0.0
2,18,24999.841007,158.993044,1.637816,0.0
2,23,24999.841033,158.966721,1.048446,0.0
3,10,99999.841007,158.993044,1.618743,0.0
3,11,24999.841007,158.993044,1.626134,0.0
3,14,1549.841007,158.993044,1.660943,0.0
3,21,99999.841007,158.993044,1.100421,0.0
4,16,99999.841033,158.966721,1.304865,0.0
5,8,24999.841033,158.966721,0.901341,0.0
5,16,24999.841007,158.993044,1.541853,0.0
6,7,1549.841027,158.9733,1.187682,0.0
6,19,1549.841007,158.993044,0.849366,0.0
7,17,99999.841027,158.9733,0.943303,0.0
7,19,24999.841027,158.9733,1.35088,0.0
7,21,99999.841027,158.9733,1.764417,0.0
8,9,24999.841027,158.9733,1.765609,0.0
9,15,24999.841027,158.9733,1.388311,0.0
9,16,99999.841007,158.993044,3.276587,0.0
10,11,24999.841007,158.993044,1.449466,0.0
10,12,99999.841027,158.9733,1.749754,0.0
10,16,99999.841007,158.993044,1.314402,0.0
10,17,99999.841007,158.993044,2.097368,0.0
12,22,99999.841027,158.9733,1.769781,0.0
13,14,1549.841027,158.9733,1.284122,0.0
13,17,99999.841027,158.9733,0.474691,0.0
13,19,24999.841027,158.9733,1.458645,0.0
15,20,24999.841033,158.966717,1.907468,0.0
17,20,99999.841014,158.986462,2.331614,0.0
17,23,24999.841033,158.966721,0.917673,0.0
18,21,24999.841007,158.993044,1.260877,0.0
20,22,24999.841014,158.986462,1.672626,0.0
