node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.813084,186.915888,0.909567,0.0
1,7,99999.850467,149.53271,0.664234,0.0
1,16,99999.813077,186.923167,0.679612,0.0
2,4,99999.850467,149.53271,1.539826,0.0
2,7,99999.850467,149.53271,1.580834,0.0
2,12,99999.850461,149.538534,1.68407,0.0
2,13,99999.850467,149.53271,1.396179,0.0
2,18,24999.850467,149.53271,1.387835,0.0
2,23,24999.850467,149.53271,1.68407,0.0
3,10,99999.813091,186.90861,1.168847,0.0
3,11,24999.850467,149.53271,1.253605,0.0
3,14,1549.813084,186.915888,1.417041,0.0
3,21,99999.813077,186.923167,0.529051,0.0
4,16,99999.813077,186.923167,1.161218,0.0
5,8,24999.813084,186.915888,1.037955,0.0
5,16,24999.813077,186.923167,1.675963,0.0
6,7,1549.850467,149.53271,1.408815,0.0
6,19,1549.850467,149.53271,1.601934,0.0
7,17,99999.813084,186.915888,1.309752,0.0
7,19,24999.850467,149.53271,1.381874,0.0
7,21,99999.850461,149.538534,1.522303,0.0
8,9,24999.813084,186.915888,1.002669,0.0
9,15,24999.850467,149.53271,1.403809,0.0
9,16,99999.813077,186.923167,1.529932,0.0
10,11,24999.850473,149.526888,1.19257,0.0
10,12,99999.850467,149.532711,1.246929,0.0
10,16,99999.813084,186.915889,1.081467,0.0
10,17,99999.813091,186.90861,2.594829,0.0
12,22,99999.850461,149.538534,1.350403,0.0
13,14,1549.850467,149.53271,1.198053,0.0
13,17,99999.813084,186.915888,0.895739,0.0
13,19,24999.850467,149.53271,1.19698,0.0
15,20,24999.850467,149.53271,1.627803,0.0
17,20,99999.813084,186.915888,0.457406,0.0
17,23,24999.813084,186.915888,1.468778,0.0
18,21,24999.850461,149.538534,1.240611,0.0
20,22,24999.813084,186.915888,1.034617,0.0
