node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.808879,191.120844,0.874162,0.0
1,7,99999.808879,191.120844,1.01018,0.0
1,16,99999.847103,152.896676,1.255512,0.0
2,4,99999.847109,152.890588,0.171661,0.0
2,7,99999.808887,191.113235,1.010418,0.0
2,12,99999.847109,152.890588,0.316501,0.0
2,13,99999.847109,152.890588,0.307798,0.0
2,18,24999.808887,191.113235,0.950933,0.0
2,23,24999.808887,191.113235,1.749158,0.0
3,10,99999.808887,191.113235,1.037717,0.0
3,11,24999.847109,152.890588,0.355601,0.0
3,14,1549.847109,152.890588,0.401258,0.0
3,21,99999.847115,152.884501,0.04828,0.0
4,16,99999.808887,191.113235,0.041962,0.0
5,8,24999.770664,229.335882,1.035929,0.0
5,16,24999.808887,191.113235,0.768661,0.0
6,7,1549.808887,191.113235,1.116872,0.0
6,19,1549.808887,191.113235,1.549602,0.0
7,17,99999.808887,191.113235,1.862884,0.0
7,19,24999.808887,191.113235,1.347661,0.0
7,21,99999.808894,191.105626,0.0,0.0
8,9,24999.827998,172.001911,0.186801,0.000196
9,15,24999.808879,191.120844,0.503778,0.0
9,16,99999.808887,191.113235,0.0,0.0
10,11,24999.808887,191.113235,0.0,0.0
10,12,99999.808887,191.113235,1.534343,0.0
10,16,99999.847109,152.890588,1.443148,0.0
10,17,99999.808887,191.113235,1.895428,0.0
12,22,99999.808887,191.113235,0.427604,0.0
13,14,1549.847109,152.890588,0.969887,0.0
13,17,99999.847109,152.890588,0.498414,0.0
13,19,24999.847109,152.890588,0.447512,0.0
15,20,24999.808879,191.120844,1.416087,0.0
17,20,99999.808887,191.113235,1.174331,0.0
17,23,24999.808887,191.113235,1.876473,0.0
18,21,24999.847115,152.884501,0.0,0.0
20,22,24999.847109,152.890588,0.116706,0.0
