src,dst,add_st,mul_st
15,18,0.0,1.0
15,19,0.0,1.0
15,20,0.0,1.0
15,21,0.0,1.0
15,22,0.0,1.0
15,23,0.0,1.0
16,1,0.0,1.0
16,2,1.0,1.3333333333333333
16,3,0.0,1.0
16,4,0.0,1.0
16,5,0.0,1.0
16,6,1.0,1.25
16,7,0.0,1.0
16,8,0.0,1.0
16,9,0.0,1.0
16,10,2.0,2.0
16,11,1.0,1.3333333333333333
16,12,2.0,1.6666666666666667
16,13,1.0,1.25
16,14,0.0,1.0
16,15,0.0,1.0
16,17,1.0,1.3333333333333333
16,18,1.0,1.25
16,19,0.0,1.0
16,20,1.0,1.25
16,21,0.0,1.0
16,22,2.0,1.5
16,23,1.0,1.25
17,1,0.0,1.0
17,2,0.0,1.0
17,3,1.0,1.3333333333333333
17,4,1.0,1.25
17,5,1.0,1.25
17,6,1.0,1.3333333333333333
17,7,0.0,1.0
17,8,1.0,1.2
17,9,1.0,1.25
17,10,3.0,2.5
17,11,2.0,1.6666666666666667
17,12,1.0,1.3333333333333333
17,13,2.0,2.0
17,14,2.0,1.6666666666666667
17,15,0.0,1.0
17,16,1.0,1.3333333333333333
17,18,0.0,1.0
17,19,0.0,1.0
17,20,0.0,1.0
17,21,0.0,1.0
17,22,0.0,1.0
17,23,0.0,1.0
18,1,0.0,1.0
18,2,2.0,2.0
18,3,0.0,1.0
18,4,3.0,2.0
18,5,1.0,1.2
18,6,1.0,1.25
18,7,0.0,1.0
18,8,1.0,1.1666666666666667
18,9,1.0,1.2
18,10,0.0,1.0
18,11,0.0,1.0
18,12,2.0,1.6666666666666667
18,13,2.0,1.6666666666666667
18,14,0.0,1.0
18,15,0.0,1.0
18,16,1.0,1.25
18,17,0.0,1.0
18,19,0.0,1.0
18,20,0.0,1.0
18,21,0.0,1.0
18,22,2.0,1.5
18,23,2.0,1.6666666666666667
19,1,0.0,1.0
19,2,0.0,1.0
19,3,0.0,1.0
19,4,1.0,1.25
19,5,0.0,1.0
19,6,0.0,1.0
19,7,0.0,1.0
19,8,0.0,1.0
19,9,0.0,1.0
19,10,1.0,1.25
19,11,0.0,1.0
19,12,2.0,1.5
19,13,2.0,2.0
19,14,2.0,1.6666666666666667
19,15,0.0,1.0
19,16,0.0,1.0
19,17,0.0,1.0
19,18,0.0,1.0
19,20,0.0,1.0
19,21,0.0,1.0
19,22,0.0,1.0
19,23,0.0,1.0
20,1,0.0,1.0
20,2,0.0,1.0
20,3,1.0,1.25
20,4,1.0,1.2
20,5,1.0,1.2
20,6,1.0,1.25
20,7,0.0,1.0
20,8,3.0,1.75
20,9,3.0,2.0
20,10,1.0,1.3333333333333333
20,11,2.0,1.5
20,12,0.0,1.0
20,13,2.0,1.6666666666666667
20,14,2.0,1.5
20,15,0.0,1.0
20,16,1.0,1.25
20,17,0.0,1.0
20,18,0.0,1.0
20,19,0.0,1.0
20,21,0.0,1.0
20,22,0.0,1.0
20,23,0.0,1.0
21,1,0.0,1.0
21,2,0.0,1.0
21,3,0.0,1.0
21,4,1.0,1.25
21,5,0.0,1.0
21,6,1.0,1.3333333333333333
21,7,0.0,1.0
21,8,0.0,1.0
21,9,0.0,1.0
21,10,0.0,1.0
21,11,0.0,1.0
21,12,0.0,1.0
21,13,0.0,1.0
21,14,0.0,1.0
21,15,0.0,1.0
21,16,0.0,1.0
21,17,0.0,1.0
21,18,0.0,1.0
21,19,0.0,1.0
21,20,0.0,1.0
21,22,0.0,1.0
21,23,0.0,1.0
22,1,0.0,1.0
22,2,2.0,1.6666666666666667
22,3,0.0,1.0
22,4,3.0,1.75
22,5,2.0,1.4
22,6,1.0,1.2
22,7,0.0,1.0
22,8,3.0,1.6
22,9,3.0,1.75
22,10,0.0,1.0
22,11,1.0,1.25
22,12,0.0,1.0
22,13,2.0,1.5
22,14,0.0,1.0
22,15,0.0,1.0
22,16,2.0,1.5
22,17,0.0,1.0
22,18,2.0,1.5
22,19,0.0,1.0
22,20,0.0,1.0
22,21,0.0,1.0
22,23,0.0,1.0
23,1,0.0,1.0
23,2,2.0,2.0
23,3,1.0,1.25
23,4,3.0,2.0
23,5,1.0,1.2
23,6,1.0,1.25
23,7,0.0,1.0
23,8,1.0,1.1666666666666667
23,9,1.0,1.2
23,10,3.0,2.0
23,11,2.0,1.5
23,12,2.0,1.6666666666666667
23,13,2.0,1.6666666666666667
23,14,2.0,1.5
23,15,0.0,1.0
23,16,1.0,1.25
23,17,0.0,1.0
23,18,2.0,1.6666666666666667
23,19,0.0,1.0
23,20,0.0,1.0
23,21,0.0,1.0
23,22,0.0,1.0
